GEOID,TOTAL_POP_x,heatweek_avg_qol_calls,normalweek_avg_qol_calls,heatweek_calls_per_1k,normalweek_calls_per_1k,PCT_BACHELORS_PLUS,PCT_RENTERS,PCT_LIMITED_ENGLISH,MEDIAN_INCOME,POVERTY_RATE,PCT_NON_WHITE,PCT_TREE_CANOPY,PCT_IMPERVIOUS,WCR,NDVI,BD,AH,POI_500M_DENSITY,KNN_SUBWAY_dist_mean
36005004001,1409.0,2.6,1.2857142857142858,1.84528034066714,0.9125012673628714,0.3253731343283582,0.553875236294896,0.0351254480286738,70536,0.1022001419446416,0.8545067423704755,3.2573529411764706,1.1176470588235294,0.0,0.0861168429255485,0.2614589374337338,10.70025947743122,24,1013.1709407120486
36005004100,6583.0,2.8,2.142857142857143,0.425337991797053,0.3255137692324385,0.1355733082706766,0.9247135842880524,0.0280074236544626,27328,0.4190548780487805,0.8391310952453289,7.004854368932039,1.174757281553398,0.0,0.0518653988838195,0.2817708347867652,19.962195163343136,38,660.1860926575275
36005004200,8179.0,2.2,2.0,0.2689815380853405,0.2445286709866731,0.2696238757154538,0.8829568788501027,0.0294690019460661,52423,0.1955006724538452,0.8211272771732485,8.802218114602589,1.2846580406654344,0.0,0.0883975625038147,0.1654294591254789,14.838109930018833,14,1245.124268113074
36005004300,5627.0,16.0,9.428571428571429,2.8434334458859074,1.6755947091827668,0.1524943310657596,0.8662449164030728,0.021476510067114,34890,0.2733915523079664,0.8457437355606895,1.152,1.184,0.0,0.0456709489226341,0.3507488614236045,14.223609277626378,13,728.7737412868812
36005004400,4592.0,2.4,2.2857142857142856,0.5226480836236934,0.4977600796416127,0.0575916230366492,0.9596273291925466,0.0248387867208024,17319,0.4871969181962384,0.9030923344947736,14.935374149659864,1.2414965986394555,0.0,0.0997546464204788,0.1418069484480958,14.139375262105789,4,970.5038189315956
36005004600,1763.0,0.4,0.7142857142857143,0.2268859897901304,0.4051535531966616,0.1875,0.8273809523809523,0.0032071840923669,17083,0.6054938632378726,0.7816222348269994,11.394557823129253,1.2040816326530612,0.0,0.0783564448356628,0.1991846318605901,9.734358804495194,4,1186.966563462261
36005004800,4261.0,7.4,5.285714285714286,1.7366815301572402,1.2404868072551714,0.121278140885984,0.9258043335521996,0.0125457396759017,34436,0.3020465772759351,0.909410936399906,4.089820359281437,1.479041916167665,0.0,0.0761470198631286,0.231090345463886,13.497149922099966,22,767.3348623778011
36005005001,4565.0,1.0,2.4285714285714284,0.2190580503833516,0.5319981223595681,0.1278818443804034,0.8779956427015251,0.0084013442150744,34087,0.4900133155792276,0.9702081051478642,0.3669724770642202,1.110091743119266,0.0,0.0683850347995758,0.3867430967943269,13.443766209248263,21,812.1898476041434
36005005002,6466.0,3.4,4.571428571428571,0.5258274048871018,0.7069948301003048,0.114845197142101,0.9240702479338844,0.0318039624608967,36598,0.4073665984574217,0.969532941540365,0.0793650793650793,1.1825396825396826,0.0,0.0408130809664726,0.4708654826996917,12.926074283649358,23,688.5818739858705
36005005100,6492.0,18.6,17.142857142857142,2.8650646950092424,2.6406126221283337,0.1066003866335266,0.9351694915254236,0.0159494932713075,22850,0.5006941230911615,0.8938693776956254,4.59965034965035,1.3548951048951048,0.0137629163107436,0.0399110578000545,0.2902470733603805,19.82931716258711,15,518.8945109305366
36005005200,1931.0,3.6,2.142857142857143,1.8643190056965304,1.1097136938669825,0.0677966101694915,0.8914634146341464,0.0107874865156418,29657,0.3785603314344899,0.8990160538581046,2.1941747572815533,1.354368932038835,0.0795155385489562,0.0534798428416252,0.344291798052346,8.999912272827217,14,668.4439949020461
36005005300,5379.0,0.2,2.571428571428572,0.0371816322736568,0.4780495578041591,0.0971675845790716,1.0,0.0071174377224199,26437,0.4991568296795953,0.9310280721323666,3.28125,1.4583333333333333,0.0015577764016078,0.0417406894266605,0.197460648254871,41.68233105557643,2,799.2795771813035
