NAME,total_pop,median_income,poverty_all,poverty_count,no_vehicle_hh,edu_bachelors,edu_masters,edu_professional,edu_doctorate,edu_total,owner_hh,renter_hh,hh_total,limited_english,limited_english_total,state,county,tract,GEOID,poverty_rate,poverty_rate_c,edu_bachelors_plus,pct_bachelors_plus,pct_renters,pct_limited_english
Census Tract 1016; Kings County; New York,1555,122125,1549,27,8,320,76,48,0,1147,442,81,523,0,1449,36,047,101600,36047101600,0.017430600387346677,-0.14792841061321885,444,0.3870967741935484,0.15487571701720843,0.0
Census Tract 1018; Kings County; New York,1957,93243,1957,51,94,448,180,8,7,1396,620,118,738,0,1917,36,047,101800,36047101800,0.026060296371997957,-0.13929871462856758,643,0.46060171919770776,0.15989159891598917,0.0
Census Tract 1020; Kings County; New York,1924,109565,1924,135,24,528,177,22,0,1541,406,298,704,0,1871,36,047,102000,36047102000,0.07016632016632017,-0.09519269083424535,727,0.4717715768981181,0.42329545454545453,0.0
Census Tract 1022; Kings County; New York,2473,90000,2473,105,47,287,154,2,5,1544,376,388,764,0,2178,36,047,102200,36047102200,0.042458552365547915,-0.12290045863501761,448,0.29015544041450775,0.5078534031413613,0.0
Census Tract 1024; Kings County; New York,2160,76724,2160,313,50,276,124,25,24,1314,356,254,610,0,2008,36,047,102400,36047102400,0.1449074074074074,-0.02045160359315812,449,0.3417047184170472,0.4163934426229508,0.0
Census Tract 1026; Kings County; New York,3132,110592,3122,287,46,563,192,42,0,2235,558,411,969,0,3012,36,047,102600,36047102600,0.09192825112107623,-0.07343075987948929,797,0.3565995525727069,0.4241486068111455,0.0
Census Tract 1028.01; Kings County; New York,1250,72121,1243,119,75,268,95,5,9,1036,392,120,512,0,1247,36,047,102801,36047102801,0.09573612228479485,-0.06962288871577067,377,0.3638996138996139,0.234375,0.0
Census Tract 1034.01; Kings County; New York,4081,17824,4081,1807,0,114,82,17,0,2243,0,1735,1735,0,3728,36,047,103401,36047103401,0.44278363146287675,0.2774246204623112,213,0.09496210432456531,1.0,0.0
Census Tract 1058.01; Kings County; New York,6024,23657,6004,1959,0,746,338,55,16,4770,0,3454,3454,69,5899,36,047,105801,36047105801,0.32628247834776813,0.16092346734720261,1155,0.24213836477987422,1.0,0.011696897779284624
Census Tract 1058.04; Kings County; New York,6755,45000,6650,1217,36,651,460,38,48,4840,128,2952,3080,24,6513,36,047,105804,36047105804,0.18300751879699248,0.01764850779642696,1197,0.24731404958677686,0.9584415584415584,0.0036849378166743437
Census Tract 1070.01; Kings County; New York,4029,60919,4027,596,218,395,219,8,0,2578,717,1116,1833,91,3909,36,047,107001,36047107001,0.148000993295257,-0.01735801770530851,622,0.24127230411171452,0.6088379705400983,0.023279611153747763
Census Tract 1078; Kings County; New York,4336,75881,4318,447,363,662,206,35,16,3234,1171,647,1818,9,4158,36,047,107800,36047107800,0.10352014821676703,-0.06183886278379849,919,0.2841682127396413,0.3558855885588559,0.0021645021645021645
Census Tract 1098; Kings County; New York,2589,66985,2589,602,45,188,128,0,0,1727,219,445,664,0,2431,36,047,109800,36047109800,0.23252220934723833,0.06716319834667281,316,0.18297625940938042,0.6701807228915663,0.0
Census Tract 1104; Kings County; New York,5072,62143,5051,1034,192,311,181,0,0,3287,701,987,1688,34,4678,36,047,110400,36047110400,0.20471193823005346,0.03935292722948794,492,0.1496805597809553,0.5847156398104265,0.007268063274903805
Census Tract 1106; Kings County; New York,4950,29919,4950,2097,0,161,0,0,0,3165,0,2006,2006,67,4656,36,047,110600,36047110600,0.42363636363636364,0.2582773526357981,161,0.050868878357030016,1.0,0.014390034364261168
Census Tract 1110; Kings County; New York,2937,31674,2937,762,0,170,61,0,0,2006,0,1463,1463,5,2754,36,047,111000,36047111000,0.25944841675178754,0.09408940575122202,231,0.11515453639082751,1.0,0.0018155410312273058
Census Tract 1116; Kings County; New York,3929,85011,3645,448,63,242,77,0,0,2498,419,722,1141,5,3657,36,047,111600,36047111600,0.12290809327846365,-0.04245091772210187,319,0.1277021617293835,0.6327782646801051,0.0013672409078479629
Census Tract 1118; Kings County; New York,3844,80467,3844,571,141,429,73,0,16,2451,410,914,1324,66,3414,36,047,111800,36047111800,0.14854318418314255,-0.01681582681742297,518,0.21134230926152592,0.6903323262839879,0.019332161687170474
Census Tract 1120; Kings County; New York,3398,74089,3398,482,107,200,116,0,23,2611,415,758,1173,37,3174,36,047,112000,36047112000,0.1418481459682166,-0.02351086503234892,339,0.12983531214094216,0.6462063086104007,0.011657214870825458
Census Tract 1122; Kings County; New York,3010,28778,2975,1124,85,113,182,4,0,2197,338,1059,1397,22,2864,36,047,112200,36047112200,0.37781512605042017,0.21245611504985465,299,0.13609467455621302,0.7580529706513959,0.007681564245810056
Census Tract 1124; Kings County; New York,3410,44375,3410,770,15,236,104,0,0,2299,317,869,1186,36,3194,36,047,112400,36047112400,0.22580645161290322,0.0604474406123377,340,0.14789038712483688,0.7327150084317032,0.011271133375078271
Census Tract 1126; Kings County; New York,4634,69932,4478,1145,127,596,104,10,67,3149,397,1320,1717,27,4402,36,047,112600,36047112600,0.2556945064761054,0.0903354954755399,777,0.24674499841219436,0.7687827606290041,0.006133575647432985
Census Tract 1128; Kings County; New York,4235,52477,4235,1158,247,281,34,0,0,2869,572,890,1462,0,3995,36,047,112800,36047112800,0.27343565525383706,0.10807664425327154,315,0.109794353433252,0.6087551299589603,0.0
Census Tract 1130; Kings County; New York,4279,53263,4279,626,126,218,183,31,14,2980,471,1171,1642,0,4162,36,047,113000,36047113000,0.1462958635195139,-0.019063147481051618,446,0.14966442953020134,0.7131546894031668,0.0
Census Tract 1132; Kings County; New York,2444,47667,2437,595,102,174,64,14,14,1485,275,533,808,0,2252,36,047,113200,36047113200,0.24415264669675832,0.0787936356961928,266,0.17912457912457913,0.6596534653465347,0.0
Census Tract 1134; Kings County; New York,2798,27170,2782,1058,50,114,68,0,0,1847,63,952,1015,41,2479,36,047,113400,36047113400,0.3803019410496046,0.21494293004903905,182,0.09853817000541419,0.9379310344827586,0.01653892698668818
Census Tract 1142.01; Kings County; New York,1514,41657,1514,104,52,142,85,0,0,1060,413,220,633,0,1461,36,047,114201,36047114201,0.06869220607661823,-0.09666680492394729,227,0.21415094339622642,0.34755134281200634,0.0
Census Tract 1142.02; Kings County; New York,2772,62241,2772,823,40,161,86,7,0,1631,202,752,954,46,2471,36,047,114202,36047114202,0.2968975468975469,0.13153853589698136,254,0.15573267933782955,0.7882599580712788,0.018615944961554026
Census Tract 1144; Kings County; New York,2841,77957,2841,1167,160,321,45,18,0,1994,218,608,826,20,2710,36,047,114400,36047114400,0.41077085533262936,0.24541184433206384,384,0.19257773319959878,0.7360774818401937,0.007380073800738007
Census Tract 1146; Kings County; New York,3000,83476,3000,459,30,208,35,74,14,1883,287,539,826,0,2706,36,047,114600,36047114600,0.153,-0.012359011000565523,331,0.17578332448220924,0.652542372881356,0.0
Census Tract 1150; Kings County; New York,2816,71429,2816,382,116,268,49,32,22,1729,382,510,892,24,2567,36,047,115000,36047115000,0.1356534090909091,-0.02970560190965643,371,0.2145748987854251,0.5717488789237668,0.009349435138293729
Census Tract 1152; Kings County; New York,3229,53135,3229,458,53,295,19,44,9,2002,243,848,1091,0,2923,36,047,115200,36047115200,0.1418395788169712,-0.023519432183594313,367,0.18331668331668333,0.7772685609532539,0.0
Census Tract 1156; Kings County; New York,4249,28585,4195,1465,0,75,48,0,0,2592,207,1584,1791,24,3865,36,047,115600,36047115600,0.3492252681764005,0.18386625717583496,123,0.047453703703703706,0.8844221105527639,0.006209573091849935
Census Tract 1158; Kings County; New York,2644,62538,2644,519,108,165,50,19,0,1749,372,495,867,17,2346,36,047,115800,36047115800,0.19629349470499244,0.03093448370442692,234,0.13379073756432247,0.5709342560553633,0.007246376811594203
Census Tract 1160; Kings County; New York,2759,57462,2732,551,106,216,43,0,0,1749,399,539,938,5,2485,36,047,116000,36047116000,0.20168374816983894,0.036324737169273424,259,0.148084619782733,0.5746268656716418,0.002012072434607646
Census Tract 1162; Kings County; New York,2635,59412,2635,591,59,279,100,0,38,1890,397,513,910,40,2364,36,047,116200,36047116200,0.22428842504743832,0.0589294140468728,417,0.22063492063492063,0.5637362637362637,0.01692047377326565
Census Tract 1164; Kings County; New York,3685,66557,3636,560,214,257,89,12,179,2266,603,594,1197,0,3321,36,047,116400,36047116400,0.15401540154015403,-0.011343609460411491,537,0.23698146513680493,0.49624060150375937,0.0
Census Tract 1166; Kings County; New York,3053,50625,3038,529,30,112,20,0,0,2104,290,809,1099,10,2958,36,047,116600,36047116600,0.17412771560236998,0.008768704601804456,132,0.06273764258555133,0.7361237488626023,0.0033806626098715348
Census Tract 1168; Kings County; New York,2493,65257,2493,391,18,183,54,0,0,1473,232,437,669,45,2404,36,047,116800,36047116800,0.156839149618933,-0.00851986138163252,237,0.16089613034623218,0.6532137518684604,0.018718801996672214
Census Tract 1170; Kings County; New York,1965,-666666666,1965,798,37,106,70,0,0,1379,149,592,741,127,1826,36,047,117000,36047117000,0.40610687022900765,0.24074785922844213,176,0.12762871646120377,0.7989203778677463,0.06955093099671412
Census Tract 1172.01; Kings County; New York,2365,62273,2352,534,40,229,85,0,0,1515,383,381,764,0,2223,36,047,117201,36047117201,0.22704081632653061,0.061681805325965094,314,0.20726072607260726,0.4986910994764398,0.0
Census Tract 1172.02; Kings County; New York,4784,64167,4681,771,270,267,154,53,44,3305,650,892,1542,0,4427,36,047,117202,36047117202,0.16470839564195686,-0.0006506153586086638,518,0.156732223903177,0.5784695201037614,0.0
Census Tract 1174; Kings County; New York,4193,-666666666,4193,937,29,348,153,0,0,2882,319,1015,1334,0,3779,36,047,117400,36047117400,0.22346768423563082,0.0581086732350653,501,0.17383761276891047,0.7608695652173914,0.0
Census Tract 1176.01; Kings County; New York,3334,73566,3323,324,105,168,160,0,8,2307,366,649,1015,0,3214,36,047,117601,36047117601,0.09750225699668974,-0.06785675400387578,336,0.14564369310793238,0.6394088669950739,0.0
Census Tract 1176.02; Kings County; New York,3043,56970,2976,536,172,354,82,0,0,2136,338,659,997,50,2770,36,047,117602,36047117602,0.18010752688172044,0.014748515881154917,436,0.20411985018726592,0.6609829488465396,0.018050541516245487
Census Tract 1178; Kings County; New York,1803,55938,1782,146,43,112,8,0,0,1205,209,350,559,0,1580,36,047,117800,36047117800,0.0819304152637486,-0.08342859573681692,120,0.0995850622406639,0.6261180679785331,0.0
Census Tract 1182.01; Kings County; New York,3200,87180,3200,295,91,436,47,0,0,2069,268,689,957,0,2950,36,047,118201,36047118201,0.0921875,-0.07317151100056551,483,0.23344610923151282,0.7199582027168234,0.0
Census Tract 1182.02; Kings County; New York,3022,62237,3022,576,80,141,45,0,0,1819,265,683,948,11,2760,36,047,118202,36047118202,0.19060225016545335,0.025243239164887826,186,0.1022539857064321,0.7204641350210971,0.003985507246376811
Census Tract 1184; Kings County; New York,4812,63454,4812,731,33,384,195,0,34,3346,461,1172,1633,26,4670,36,047,118400,36047118400,0.15191188694929345,-0.013447124051272075,613,0.18320382546323968,0.7176974892835273,0.00556745182012848
Census Tract 1186; Kings County; New York,3578,80147,3535,232,93,234,30,0,0,2356,376,434,810,22,3362,36,047,118600,36047118600,0.06562942008486564,-0.09972959091569988,264,0.11205432937181664,0.5358024691358024,0.006543723973825104
Census Tract 1188; Kings County; New York,5217,56599,5104,1294,70,172,193,24,0,3047,269,984,1253,35,4686,36,047,118800,36047118800,0.2535266457680251,0.08816763476745956,389,0.12766655726944537,0.7853152434158021,0.007469056764831413
Census Tract 1190; Kings County; New York,1866,39021,1862,705,158,257,25,12,0,1233,200,555,755,40,1699,36,047,119000,36047119000,0.378625134264232,0.21326612326366648,294,0.2384428223844282,0.7350993377483444,0.023543260741612712
Census Tract 1192; Kings County; New York,4014,85250,4014,765,147,264,66,0,0,2300,363,790,1153,20,3478,36,047,119200,36047119200,0.1905829596412556,0.02522394864069008,330,0.14347826086956522,0.6851691240242844,0.005750431282346176
Census Tract 1194; Kings County; New York,5488,69365,5488,1340,74,549,111,0,0,3790,474,1019,1493,34,5121,36,047,119400,36047119400,0.24416909620991253,0.07881008520934701,660,0.1741424802110818,0.6825184192900201,0.006639328256199961
Census Tract 1196; Kings County; New York,5712,50563,5697,1450,84,268,132,0,0,3812,396,1711,2107,98,5402,36,047,119600,36047119600,0.25451992276636826,0.08916091176580274,400,0.1049317943336831,0.8120550545799715,0.01814142910033321
Census Tract 1198; Kings County; New York,3851,39940,3623,1553,118,377,97,31,0,2589,326,833,1159,83,3671,36,047,119800,36047119800,0.42865028981507036,0.26329127881450487,505,0.19505600617999228,0.7187230371009491,0.02260964314900572
Census Tract 1200; Kings County; New York,2838,43546,2697,535,96,212,111,5,0,1822,336,633,969,0,2633,36,047,120000,36047120000,0.19836855765665554,0.033009546656090016,328,0.1800219538968167,0.653250773993808,0.0
Census Tract 1202; Kings County; New York,2025,114153,1990,225,47,150,115,6,7,1430,402,139,541,21,1912,36,047,120200,36047120200,0.11306532663316583,-0.05229368436739969,278,0.1944055944055944,0.25693160813308685,0.010983263598326359
Census Tract 1208.01; Kings County; New York,5308,57313,5263,1028,241,511,261,11,0,3608,764,668,1432,0,5066,36,047,120801,36047120801,0.19532585977579328,0.02996684877522776,783,0.21701773835920177,0.4664804469273743,0.0
Census Tract 1208.02; Kings County; New York,4534,33190,4534,1581,0,346,136,0,0,2575,44,1617,1661,0,4004,36,047,120802,36047120802,0.34869872077635644,0.18333970977579092,482,0.1871844660194175,0.9735099337748344,0.0
Census Tract 1208.03; Kings County; New York,1951,72451,1763,160,22,595,0,0,0,1594,252,315,567,30,1893,36,047,120803,36047120803,0.09075439591605218,-0.07460461508451334,595,0.37327478042659973,0.5555555555555556,0.01584786053882726
Census Tract 1210; Kings County; New York,4188,17708,4188,2263,0,74,57,0,0,2379,0,1641,1641,0,4064,36,047,121000,36047121000,0.5403533906399236,0.3749943796393581,131,0.055065153425809164,1.0,0.0
Census Tract 1214; Kings County; New York,4649,24964,4649,2162,0,57,0,0,14,2421,0,1566,1566,96,4038,36,047,121400,36047121400,0.46504624650462467,0.2996872355040592,71,0.02932672449401074,1.0,0.0237741456166419
Census Tract 1220; Kings County; New York,7200,57055,7200,1533,0,188,93,0,0,4218,307,2059,2366,0,6605,36,047,122000,36047122000,0.21291666666666667,0.04755765566610115,281,0.06661925082977714,0.8702451394759088,0.0
Census Tract 1237; Kings County; New York,9448,51157,9448,4591,124,197,87,0,0,2364,401,870,1271,0,7567,36,047,123700,36047123700,0.4859229466553768,0.3205639356548112,284,0.12013536379018612,0.6845003933910306,0.0
Census Tract 1502; Kings County; New York,2730,128472,2730,65,167,699,392,105,138,1851,564,491,1055,0,2543,36,047,150200,36047150200,0.023809523809523808,-0.1415494871910417,1334,0.7206915180983252,0.4654028436018957,0.0
Census Tract 1522; Kings County; New York,3407,224808,3406,109,102,753,454,615,16,2460,1046,356,1402,0,3174,36,047,152200,36047152200,0.032002348796241926,-0.1333566622043236,1838,0.7471544715447155,0.25392296718972895,0.0
Census Tract 2.01; New York County; New York,2666,45582,2621,1364,0,120,130,0,0,1359,0,878,878,64,2620,36,061,000201,36061000201,0.5204120564669973,0.3550530454664318,250,0.18395879323031641,1.0,0.024427480916030534
Census Tract 2.02; New York County; New York,7001,34710,6991,1975,516,1272,714,26,67,5665,887,2406,3293,199,6910,36,061,000202,36061000202,0.28250607924474325,0.11714706824417773,2079,0.36699029126213595,0.7306407531126632,0.028798842257597684
Census Tract 6; New York County; New York,10751,25655,10575,4175,145,1559,268,0,0,9023,232,4959,5191,285,10501,36,061,000600,36061000600,0.3947990543735225,0.22944004337295695,1827,0.20248254460822343,0.9553072625698324,0.027140272355013807
Census Tract 7; New York County; New York,8674,184730,8674,430,718,3850,1342,676,209,6803,764,4109,4873,0,8320,36,061,000700,36061000700,0.04957343786027208,-0.11578557314029345,6077,0.8932823754226077,0.8432177303509132,0.0
Census Tract 8; New York County; New York,8713,28607,8711,2714,60,1773,358,78,0,7512,60,4233,4293,0,8450,36,061,000800,36061000800,0.3115600964298014,0.1462010854292359,2209,0.294062832800852,0.9860237596086653,0.0
Census Tract 9; New York County; New York,1824,222167,1823,146,137,803,433,89,5,1506,205,659,864,4,1674,36,061,000900,36061000900,0.08008776741634668,-0.08527124358421884,1330,0.8831341301460823,0.7627314814814815,0.0023894862604540022
Census Tract 10.01; New York County; New York,1696,109352,1696,16,257,481,285,56,31,1240,621,167,788,0,1602,36,061,001001,36061001001,0.009433962264150943,-0.15592504873641458,853,0.6879032258064516,0.21192893401015228,0.0
Census Tract 10.02; New York County; New York,5989,23658,5989,3014,0,318,53,13,55,4017,0,2483,2483,117,5510,36,061,001002,36061001002,0.5032559692770079,0.3378969582764424,439,0.10928553647000248,1.0,0.021234119782214157
Census Tract 12; New York County; New York,4157,91154,4107,710,670,1107,664,97,44,3269,1105,849,1954,48,3993,36,061,001200,36061001200,0.17287557828098368,0.007516567280418163,1912,0.5848883450596513,0.4344933469805527,0.012021036814425245
